padyam_id	meter	meter_class	satakam	split	text	gold_valid	violated	violated_raw	edit.pos	edit.old	edit.new	edit.direction	edit.line	edit.akshara	edit.word	edit.attested	violation.paada	violation.gana	violation.akshara	violation.observed	violation.aksharas	id	edit	violation
pdy-mattebhamu-0584	mattebhamu	vruttamu	""	train	శ్రుతులభ్యాసముచేసి శాస్త్రగరిమల్శోధించి తత్త్వంబుల\nన్‌ మతినూహించి శరీరమస్థిరము బ్రహ్మంబెన్నసత్యంబు గాం\nచితిమంచున్‌ సభలన్‌ వృథావచనముల్చెప్పంగనేకాని, ని\nర్జిత చిత్తస్థిరసౌఖ్యముల్‌ దెలియరో శ్రీకాళహస్తీశ్వరా!	true	[]	[]														pdy-v-00837		
pdy-mattebhamu-0585	mattebhamu	vruttamu	""	train	గతినీవంచు భజించువార లపవర్గంబొందఁగానేల సం\nతతముం గూటికినై చరింప వినలేదా "యాయురన్నం ప్రయ\nచ్ఛతి" యంచున్మొఱవెట్టఁగా శ్రుతులు సంసారాంధకారాభిదూ\nశిత దుర్మార్గులు గానఁ గానఁబడవో శ్రీకాళహస్తీశ్వరా!	true	[]	[]														pdy-v-00838		
pdy-saardulamu-0263	saardulamu	vruttamu	""	test	సంతోషించితిఁ జాలుఁజాలు రతి రాజద్వార సౌఖ్యంబుల\nన్‌ శాంతిం బొందితిఁ జాలుఁజాలు బహురాజద్వార సౌఖ్యంబుల\nన్‌ శాంతిం బొందెదఁ జూపు బ్రహ్మపద రాజద్వార సౌఖ్యంబు ని\nశ్చింత న్శాంతుఁడనౌదు నీ కరుణచే శ్రీకాళహస్తీశ్వరా!	true	[]	[]														pdy-v-00839		
pdy-mattebhamu-0589	mattebhamu	vruttamu	""	train	శుకముల్కింశుకపుష్పము ల్గని ఫలస్తోమంబటంచు న్సము\nత్సుకతం జేరఁగఁబోవ నచ్చట మహాదుఃఖంబు సిద్ధించుఁ గ\nర్మకళాభాషలకెల్లఁ బ్రాపులగు శాస్త్రంబుల్విలోకించు వా\nరికి నిత్యత్వమనీష దూరమగునో శ్రీకాళహస్తీశ్వరా!	true	[]	[]														pdy-v-00840		
pdy-mattebhamu-0593	mattebhamu	vruttamu	""	train	చవిగాఁజూడ వినంగ మూర్కొనఁ దనూసంఘర్షణాస్వాద మొం\nద వినిర్మించెదవేల జంతువుల నేతత్క్రీడలే పాతక\nవ్యవహారంబులు సేయనేమిటికి మాయావిద్యచేఁ బ్రొద్దుపు\nచ్చీ వినోదింపగఁ దీన నేమిఫలమో శ్రీకాళహస్తీశ్వరా!	false	["seq"]	["seq"]	142	ి	ీ	lengthen	3	0	చ్చీ	true	3	0	60	U|U	["చ్చీ","వి","నో"]	pdy-v-00841		
pdy-mattebhamu-0594	mattebhamu	vruttamu	""	dev	వెనుకంజేసిన ఘోరదుర్దశలు భావింపంగ రోఁతయ్యెడు\nన్‌ వెనుకన్ముందటవచ్చు దుర్మరణముల్వీక్షింప భీతయ్యెడు\nన్‌ నను నేఁజూచియు నావిధుల్దలఁచియున్నాకే భయంబయ్యెడుం\nజెనకుంజీకటినాయెఁ గాలమునకున్‌ శ్రీకాళహస్తీశ్వరా!	true	[]	[]														pdy-v-00842		
pdy-mattebhamu-0596	mattebhamu	vruttamu	""	train	మొదలంజేసిన వారి ధర్మములు నిర్మూలంబుగాఁ జేసి దు\nర్మదులై యిప్పుడు వారధర్మములొనర్పం దమ్ము దైవంబు న\nవ్వదె? రానున్న దురాత్ములెల్ల దమ త్రోవంబోవరె యేలచే\nసెదరో మీఁదు దలంచి చూడకధముల్‌ శ్రీకాళహస్తీశ్వరా!	false	["seq"]	["seq"]	138	ే	ె	shorten	2	16	త్రోవంబోవరె	false	2	5	55	||U	["వ","రె","యే"]	pdy-v-00843		
pdy-saardulamu-0270	saardulamu	vruttamu	""	train	కాసంతైన సుఖంబొనర్చునొ మనఃకామంబు లీడేర్చునో\nవీసంబైనను వెంటవచ్చునొ జగద్విఖ్యాతిఁ గావించునో\nదోసంబుల్పెడఁబాపునో వలసినందోడ్తో మిముంజూపునో\nఛీ! సంసారదురాశలేలుడుపవో శ్రీకాళహస్తీశ్వరా!	true	[]	[]														pdy-v-00844		
pdy-saardulamu-0271	saardulamu	vruttamu	""	train	కేదారాదిసమస్త తీర్థములు కోర్కింజూడఁ బోనెఁటికిం\nగాదా ముంగిలి వారణాసి కడుపే కైలాసశైలంబు మీ\nపాదధ్యానము సంభవించునపుడే భావింప నజ్ఞాన ల\nక్ష్మీదారిద్ర్యులుగారె లోకు లకటా! శ్రీకాళహస్తీశ్వరా!	false	["seq"]	["seq"]	39	ే	ె	shorten	0	16	బోనెఁటికిం	false	0	5	15	U||	["బో","నె","టి"]	pdy-v-00845		
pdy-mattebhamu-0599	mattebhamu	vruttamu	""	dev	పుడమిన్నిన్నొక బిల్వపత్త్రమున నేఁ బూజించి పుణ్యంబునుం\nబడయన్నేరక పెక్కుదైవములకుం బప్పుల్‌ ప్రసాదంబులుం\nగుడుముల్‌ దోసెలు సారెసత్తులడుకుల్‌ గుగ్గిళ్లునుం బెట్టుచుం\nజెడి యెందుం గొఱగాకపోదురకటా! శ్రీకాళహస్తీశ్వరా!	true	[]	[]														pdy-v-00846		
pdy-saardulamu-0273	saardulamu	vruttamu	""	train	విత్తజ్ఞానము పాడుచిత్తము భవావేశంబు రక్షాంబువు\nల్‌ మత్తత్త్వంబు తదంకురం బనౄతముల్‌ మాఱాకులత్యంత దు\nర్వృత్తుల్‌ పువ్వులు పండ్లు మన్మథ ముఖావిర్భూత దోషంబులుం\nజిత్తాభ్యున్నత నింబభూజమునకున్‌ శ్రీకాళహస్తీశ్వరా!	false	["seq"]	["seq"]	73	ృ	ౄ	lengthen	1	9	బనౄతముల్‌	false	1	3	28	U|U	["నౄ","త","ము"]	pdy-v-00847		
pdy-saardulamu-0275	saardulamu	vruttamu	""	train	సంపద్వర్గముఁ బాఱఁదోలి రిపులన్‌ జంకించి యాకాంక్షల\nన్‌ దంపుల్వెట్టి కళంకముల్నఱికి బంధక్లేశ దోషంబులం\nజింపుల్చేసి వయోవిలాసమూలు సంక్షేపించి భూతంబులం\nజెంపల్వేయక నిన్నుఁ గాననగునా? శ్రీకాళహస్తీశ్వరా!	false	["seq"]	["seq"]	119	ు	ూ	lengthen	2	9	వయోవిలాసమూలు	false	2	3	47	U|U	["మూ","లు","సం"]	pdy-v-00848		
pdy-mattebhamu-0600	mattebhamu	vruttamu	""	train	దయ సేయుండని గొందఱాడుదురు నిత్యంబున్నినుంగొల్చుచు\nన్‌ నియమంబెంతొ ఫలంబునంతియగదా నీవీయ పిండెంతొ యం\nతియకా యెప్పటికిం దళం బశనబుద్ధిం జుడనేలబ్బు స\nత్క్రియలన్నిన్ను భజింప కిష్టసుఖముల్‌ శ్రీకాళహస్తీశ్వరా!	false	["seq"]	["seq"]	129	ూ	ు	shorten	2	14	జుడనేలబ్బు	false	2	4	52	UU|	["బు","ద్ధిం","జు"]	pdy-v-00849		
pdy-saardulamu-0282	saardulamu	vruttamu	""	train	నీ భక్తుల్పదివేల భంగుల నినున్సేవింపుచున్‌ వేఁడఁగా\nలొభంబేఁటికి వారి కోర్కులు కృపాళుత్వంబుఁనం దీర్పరా\nదా భవ్యంబు దలంచిచూడు పరమార్థంబిచ్చి పొమ్మన్న నీ\nశ్రీ భాండారములోఁ గొఱంతపడునా శ్రీకాళహస్తీశ్వరా!	false	["seq"]	["seq"]	51	ో	ొ	shorten	1	0	లొభంబేఁటికి	false	1	0	19	|UU	["లొ","భం","బే"]	pdy-v-00850		
pdy-mattebhamu-0601	mattebhamu	vruttamu	""	train	మొదలన్భక్తులకిచ్చినాఁడవు గదా మోక్షంబు నేఁడేమయా\nముదియంగా ముదియంగఁబుట్టె ఘనమౌ మోహంబు లోభంబున\nన్నది సత్యంబు కృపందలంప వొక పుణ్యాత్ముండు నిన్నాత్మ గొ\nల్చి దినంబున్మొఱవెట్టఁగా గటకటా! శ్రీకాళహస్తీశ్వరా!	true	[]	[]														pdy-v-00851		
pdy-mattebhamu-0602	mattebhamu	vruttamu	""	train	పదివేలైనను లోకకంటకులచేఁ బ్రాపించు సౌఖ్యంబు నా\nమదికిం బథ్యముగాదు సర్వమునకున్‌ మధ్యస్థుఁడై సత్యదా\nన దయాదుల్గల రాజు నా కొసఁగు మెన్నన్వాని నీయట్ల చూ\nచీ దినంబున్ముద మొందుదుం గడపటన్‌ శ్రీకాళహస్తీశ్వరా!	false	["seq"]	["seq"]	146	ి	ీ	lengthen	3	0	చీ	true	3	0	60	U|U	["చీ","ది","నం"]	pdy-v-00852		
pdy-mattebhamu-0603	mattebhamu	vruttamu	""	test	చెడుగుల్‌ కొందఱు కూడి చేయఁగఁ బనుల్‌ చీకట్లు దూఱంగఁ బా\nల్పడితింగాని చరింపరాని నిను నొల్లంజాలుఁ బొమ్మంచు ని\nల్వెడలం ద్రోచినఁజూరువట్టుకొని నే వ్రేలాడుదుం గోర్కిఁగో\nరెడి యర్థంబులు నాకు వే గలుగవో శ్రీకాళహస్తీశ్వరా!	true	[]	[]														pdy-v-00853		
pdy-saardulamu-0286	saardulamu	vruttamu	""	train	నీకుంగాని కవిత్వమెవ్వరికి నేనీనంచు మీఁదెత్తీతి\nన్‌ జేకొంటిన్‌ బిరుదంబు కంకణము ముంజేగట్టితిం బట్టితి\nన్‌ లోకుల్‌ మెచ్చ వ్రతంబు నా తనువుకీలున్‌ నేర్పులుంగావు ఛీ\nఛీ కాలంబుల రీతి దప్పెడు జుమీ శ్రీకాళహస్తీశ్వరా!	false	["seq"]	["seq"]	43	ి	ీ	lengthen	0	17	మీఁదెత్తీతి	false	0	5	15	UUU	["మీ","దె","త్తీ"]	pdy-v-00854		
pdy-saardulamu-0288	saardulamu	vruttamu	""	dev	దంతంబుల్పడనప్పుడే తనువునన్‌ దార్ఢ్యంబు నున్నప్పుడే\nకాంతాసంఘము రోయనప్పుడె జరాక్రాంతంబు గానప్పుడే\nవింతల్మేనఁ జరించనప్పుడె కురుల్వెల్వెల్ల గానప్పుడే\nచింతింపన్‌వలె నీ పదాంబుజములన్‌ శ్రీకాళహస్తీశ్వరా!	true	[]	[]														pdy-v-00855		
pdy-saardulamu-0290	saardulamu	vruttamu	""	train	దొప్పెండెంగిలి దెచ్చియిచ్చినను గండూషాంబుధారావళి\nన్‌ దొప్పం దోఁగిన చెప్పుగాల తలపై ద్రొక్కంగ నట్లైనఁ గ\nన్నప్పం బాత్రుని జేసితింతటికి సన్మానంబు దీపింపఁగా\nచెప్పన్నేరము నీ విహార మహిమల్‌ శ్రీకాళహస్తీశ్వరా!	true	[]	[]														pdy-v-00856		
pdy-kandamu-0427	kandamu	jaathi	""	dev	శ్రీ రాముని దయ చేతను\nనారూఢిగ సకల జనులు నౌరా యనఁగా\nధారాళమైన నీతులు\nనోరూఁరఁగ జవులు పుట్ట నుడివెద సుమతీ!	true	[]	[]														pdy-v-00857		
pdy-kandamu-0428	kandamu	jaathi	""	train	అక్కఱకు రాని చుట్టము\nమ్రొక్కిన వరమీని వేల్పు మోహరమునఁ దా\nనెక్కినఁ బాఱని గుఱ్ఱము\nగ్రక్కున విడువంగ వలయుఁ గదరా సుమతీ !	true	[]	[]														pdy-v-00858		
pdy-kandamu-0429	kandamu	jaathi	""	train	అడిగిన జీతం బియ్యని\nమిడిమేలపు దొరను గొల్చి మిడుకుట కంటె\nన్‌ వడి గల యెద్దులఁ గట్టుక\nమడి దున్నుక బ్రతుక వచ్చు మహిలో సుమతీ!	true	[]	[]														pdy-v-00859		
pdy-kandamu-0432	kandamu	jaathi	""	train	అప్పుగొని చేయు విభవము\nముప్పునఁ బ్రాయంపుటాలు మూర్ఖుని తపము\nన్‌ దప్పరయని నృపురాజ్యము\nదెప్పరమై మీఁదఁ గీడు దెచ్చుర సుమతీ!	true	[]	[]														pdy-v-00860		
pdy-kandamu-0434	kandamu	jaathi	""	dev	అల్లుని మంచితనంబును\nగొల్లని సాహిత్యవిద్య కోమలి నిజము\nన్‌ బొల్లున దంచిన బియ్యముఁ\nదెల్లని కాకులును లేవు తెలియర సుమతీ!	true	[]	[]														pdy-v-00861		
pdy-kandamu-0436	kandamu	jaathi	""	train	ఆఁకలి యుడుగని కుడుపును\nవేఁకటియగు లంజ పడూపు విడువని బ్రతుకు\nన్‌ బ్రాఁకొన్న నూతి యుదకము\nమేఁకల పాఁడియును రోఁత మేదిని సుమతీ!	false	["seq"]	["seq"]	39	ు	ూ	lengthen	1	8	పడూపు	false	1	2	17	||U|	["జ","ప","డూ","పు"]	pdy-v-00862		
pdy-kandamu-0437	kandamu	jaathi	""	train	ఇచ్చునదె విద్య రణమునఁ\nజొచ్చునదే మగతనంబు సుకవీశ్వరులు\nన్‌ మెచ్చునదె నేర్పు, వాదుకు\nవచ్చునదే కీడు సుమ్ము వసుధను సుమతీ!	true	[]	[]														pdy-v-00863		
pdy-kandamu-0439	kandamu	jaathi	""	train	ఉడుముండదె నూఱేండ్లును\nబడియుండదె పేర్మిఁ బాము పదినూఱేండ్లు\nన్‌ మడువునఁ గొక్కెర యుండదె\nకడు నిలఁ బురుషార్థపరుఁడు గావలె సుమతీ!	true	[]	[]														pdy-v-00864		
pdy-kandamu-0441	kandamu	jaathi	""	train	ఉదకము ద్రావెడు హయమును\nమదమున నుప్పొంగుచుండు మత్తేభంబు\nన్‌ మొదవు కడనున్న వృషభముఁ\nజదువని యా నీచుఁ జేరఁ జనకుర సుమతి!	false	["seq"]	["seq"]	110	ీ	ి	shorten	3	15	సుమతి	true	3	4	48	|||	["సు","మ","తి"]	pdy-v-00865		
pdy-kandamu-0442	kandamu	jaathi	""	dev	ఉపకారికి నుపకారము\nవిపరీతము గాదు సేయ వివరింపంగా\nనపకారికి నుపకారము\nనెపమెన్నక సేయువాఁడు నేర్పరి సుమతీ!	true	[]	[]														pdy-v-00866		
pdy-kandamu-0443	kandamu	jaathi	""	dev	ఉపమింప మొదలు తియ్యన\nకపటం బెడనెడను జెఱకు కైవడి నేపో\nనెపములు వెదకును గడపటఁ\nగపటపు దుర్జాతి పొందు గదరా సుమతీ!	true	[]	[]														pdy-v-00867		
pdy-kandamu-0447	kandamu	jaathi	""	dev	ఏఱకుమీ కసుగాయలు\nదూఱకుమీ బంధుజనుల దోషము సుమ్మీ\nపాఱకుమీ రణమందున\nమీఱకుమీ గురువులాజ్ఞ మేదిని సుమతీ!	true	[]	[]														pdy-v-00868		
pdy-kandamu-0448	kandamu	jaathi	""	train	ఒకయూరికి నొక కరణము\nనొక తీర్పరియైనఁ గాక నొగిఁ దఱచైన\nన్‌ గకవికలు గాకయుండునె\nసకలంబును గొట్టువడక సహజము సుమతీ!	true	[]	[]														pdy-v-00869		
pdy-kandamu-0449	kandamu	jaathi	""	train	ఒల్లని సతి నొల్లని పతి\nనొల్లని చెలికాని విడువ నొల్లని వాఁడే\nగొల్లండు కాక ధరలో\nగొల్లండును గొల్లఁడౌనె గుణమున సుమతీ!	true	[]	[]														pdy-v-00870		
pdy-kandamu-0451	kandamu	jaathi	""	train	కడు బలవంతుండైనను\nబుడమినిఁ బ్రాయంపుటాలిఁ బుట్టినయింట\nన్‌ దడవుండ నిచ్చెనేనియుఁ\nబడుపుగ నంగడికిఁ దానె పంపుట సుమతీ!	true	[]	[]														pdy-v-00871		
pdy-kandamu-0452	kandamu	jaathi	""	train	కనకపు సింహాసనమున\nశునకముఁ గూర్చుండఁబెట్టి శుభ లగ్నమునం\nదొనరఁగఁ బట్టము గట్టిన\nవెనుకటి గుణమేల మాను వినరా సుమతి!	false	["seq"]	["seq"]	106	ీ	ి	shorten	3	15	సుమతి	true	3	4	48	|||	["సు","మ","తి"]	pdy-v-00872		
pdy-kandamu-0456	kandamu	jaathi	""	train	కరణముల ననుసరింపక\nవిరసంబునఁ దిన్నతిండి వికటించుఁ జుమీ\nయిరుసునఁ గందెనఁ బెట్టక\nపరమేశ్వరు బండియైనఁ బాఱదు సుమతీ!	true	[]	[]														pdy-v-00873		
pdy-kandamu-0458	kandamu	jaathi	""	train	కసుగాయఁ గఱచి చూచిన\nమసలక దనయొగరు గాక మధురంబగునా?\nపసగలుగు యువతు లుండగఁ\nబసిబాలలఁ బొందువాఁడు పసరము సుమతి!	false	["seq"]	["seq"]	99	ీ	ి	shorten	3	15	సుమతి	true	3	4	51	|||	["సు","మ","తి"]	pdy-v-00874		
pdy-kandamu-0460	kandamu	jaathi	""	test	కాదుసుమీ దుస్సంగతి\nపోదుసుమీ కీర్తికాంత పొందినపిదప\nన్‌ వాదుసుమీ యప్పిచ్చుట\nలేదుసుమీ సతులవలపు లేశము సుమతి!	false	["seq"]	["seq"]	102	ీ	ి	shorten	3	15	సుమతి	true	3	4	43	|||	["సు","మ","తి"]	pdy-v-00875		
pdy-kandamu-0464	kandamu	jaathi	""	train	కూరిమిగల దినములలో\nనేరము లెన్నఁడును గలుగ నేరవు మఱి యా\nకూరిమి విరసంబైనను\nనేరములే తోఁచుచుండు నిక్కము సుమతి!	false	["seq"]	["seq"]	102	ీ	ి	shorten	3	13	సుమతి	true	3	4	46	|||	["సు","మ","తి"]	pdy-v-00876		
pdy-kandamu-0466	kandamu	jaathi	""	train	కొక్కోకమెల్లఁ జదివినఁ\nజక్కనివాఁడైన రాజ చంద్రుండైన\nన్‌ మిక్కిలి రొక్కంబీయక\nచిక్కదురా వారకాంత సిద్ధము సుమతీ!	true	[]	[]														pdy-v-00877		
pdy-kandamu-0467	kandamu	jaathi	""	train	కొఱగాని కొడుకు పుట్టినఁ\nగొఱగామియె కాదు తండ్రీ గుణములఁ జెఱచు\nన్‌ జెఱకు తుద వెన్ను పుట్టినఁ\nజెఱకునఁ దీపెల్లఁ జెఱచు సిద్ధము సుమతీ!	false	["seq"]	["corr","seq"]	44	ి	ీ	lengthen	1	8	తండ్రీ	true	1	2	16	|UU|	["దు","తం","డ్రీ","గు"]	pdy-v-00878		
pdy-kandamu-0468	kandamu	jaathi	""	train	కోమలీ విశ్వాసంబును\nబాములతోఁ జెలిమి యన్యభామల వలపు\nన్‌ వేముల తియ్యఁదనంబును\nభూమీశుల నమ్మికలును బొంకుర సుమతీ!	false	["seq"]	["corr","seq"]	4	ి	ీ	lengthen	0	2	కోమలీ	true	0	0	0	U|UU	["కో","మ","లీ","వి"]	pdy-v-00879		
pdy-kandamu-0471	kandamu	jaathi	""	train	చీమలు పెట్టిన పుట్టలు\nపాముల కిరవైనయట్లు పామరుఁడు దగ\nన్‌ హేమంబుఁ గూడఁ బెట్టిన\nభుమీశుల పాలఁ జేరు భువిలో సుమతీ!	false	["seq"]	["corr","seq"]	78	ూ	ు	shorten	3	0	భుమీశుల	false	3	1	35	|U|U	["ల","పా","ల","జే"]	pdy-v-00880		
pdy-kandamu-0473	kandamu	jaathi	""	train	చేతులకుఁ దొడవు దానము\nభూతల నాథులకుఁ దొడవు బొంకమి ధరలో\nనీతియ తొడవెవ్వారికి\nనాతికి మానంబు తొడవు నయముగ సుమతీ!	true	[]	[]														pdy-v-00881		
pdy-kandamu-0474	kandamu	jaathi	""	train	తడవోర్వక యొడలోర్వక\nకడువేగం బడచిపడినఁ గార్యంబగునే\nతడవోర్చిన నొడలోర్చినఁ\nజెడిపోయిన కార్యమెల్లఁ జేకుఱు సుమతీ!	true	[]	[]														pdy-v-00882		
pdy-kandamu-0476	kandamu	jaathi	""	train	తన యూరి తపసితనమును\nదన పుత్త్రుని విద్య పెంపుఁ దన సతి రూపు\nన్‌ దన పెరటిచెట్టు మందును\nమనసున వర్ణింపరెట్టి మనుజులు సుమతీ!	true	[]	[]														pdy-v-00883		
pdy-kandamu-0478	kandamu	jaathi	""	train	తన వారు లేని చోటను\nజనువించుక లేని చోట జగడము చోట\nన్‌ అనుమానమైన చోటను\nమనుజునకును నిలువఁదగదు మహిలో సుమతీ!	true	[]	[]														pdy-v-00884		
pdy-kandamu-0482	kandamu	jaathi	""	dev	తలమాసిన నొలుమాసిన\nవలువలూ మాసినను బ్రాణవల్లభునైన\nన్‌ గులకాంతలైన రోఁతురు\nతిలకింపఁగ భూమిలోనఁ దిరముగ సుమతీ!	false	["seq"]	["seq"]	23	ు	ూ	lengthen	1	3	వలువలూ	false	1	0	10	|||U	["వ","లు","వ","లూ"]	pdy-v-00885		
pdy-kandamu-0483	kandamu	jaathi	""	train	తాననుభవింప నర్థము\nమానవపతిఁ జేరుఁ గొంత మఱి భూగతమౌఁ\nగానల నీఁగలు గూర్చిన\nతేనియ యొరుఁజేరునట్లు తిరముగ సుమతీ!	true	[]	[]														pdy-v-00886		
pdy-kandamu-0484	kandamu	jaathi	""	train	దగ్గఱ కొండెము చెప్పెడు\nప్రెగ్గడ పలుకులకు రాజు ప్రియుఁడై మఱి తా\nనెగ్గుఁ బ్రజ కాచరించుట\nబొగ్గులకై కల్పతరువుఁ బొడుచుట సుమతీ!	true	[]	[]														pdy-v-00887		
pdy-kandamu-0486	kandamu	jaathi	""	train	ధీరులకుఁ జేయు మేలది\nసారంబగు నారికేళ సలిలము భంగి\nన్‌ గౌరవమును మఱి మీఁదట\nభూరి సుఖావహము నగును భువిలో సుమతీ!	true	[]	[]														pdy-v-00888		
pdy-kandamu-0488	kandamu	jaathi	""	train	నమ్మకు సుంకరి జూదరి\nనమ్మకు మగసాలివాని నటు వెలయాలి\nన్‌ నమ్మకు మంగడివానిని\nనమ్మకుమీ వామహస్తు నవనిని సుమతీ!	true	[]	[]														pdy-v-00889		
pdy-kandamu-0490	kandamu	jaathi	""	dev	నరపతులు మేరఁ దప్పినఁ\nదిర మొప్పగ విధవ యింటఁ దీర్పరియైన\nన్‌ గరణము వైదికుఁడయినను\nమరణాంతకమౌను గాని మానదు సుమతీ!	true	[]	[]														pdy-v-00890		
pdy-kandamu-0491	kandamu	jaathi	""	dev	నవరస భావాలంకృత\nకవితా గోష్ఠియును మధుర గానంబును దా\nనవివేకి కెంతఁ జెప్పినఁ\nజెవిటికి సంకూదినట్లు సిద్ధము సుమతి!	false	["seq"]	["seq"]	105	ీ	ి	shorten	3	14	సుమతి	true	3	4	45	|||	["సు","మ","తి"]	pdy-v-00891		
pdy-kandamu-0494	kandamu	jaathi	""	train	పగ వలదెవ్వరి తోడనూ\nవగవంగా వలదు లేమి వచ్చిన పిదప\nన్‌ దెగనాడవలదు సభలను\nమగువకు మనసీయవలదు మహిలో సుమతీ!	false	["seq"]	["corr","seq"]	17	ు	ూ	lengthen	0	9	తోడనూ	false	0	2	7	U|U|	["తో","డ","నూ","వ"]	pdy-v-00892		
pdy-kandamu-0495	kandamu	jaathi	""	train	పతికడకుఁ దన్నుగూర్చిన\nసతికడకును వేల్పుకడకు సద్గురుకడకు\nన్‌ సుతుకడకు రిత్తచేతుల\nమతిమంతులు చనరు నీతి మార్గము సుమతీ!	true	[]	[]														pdy-v-00893		
pdy-kandamu-0497	kandamu	jaathi	""	train	పరనారీసోదరుఁడై\nపరధనముల కాసపడక పరులకు హితుఁడై\nపరులు దనుఁ బొగడ నెగడియు\nపరులలిగిన నలుగనతఁడు పరముఁడు సుమతీ!	true	[]	[]														pdy-v-00894		
pdy-kandamu-0498	kandamu	jaathi	""	train	పరసతి కూటమిఁ గోరకు\nపరధనముల కాసపడకు పరునెంచకుమీ\nసరిగాని గోష్ఠి సేయకు\nసిరి చెడిఁ జుట్టంబుకడకుఁ జేరకు సుమతీ!	true	[]	[]														pdy-v-00895		
pdy-kandamu-0499	kandamu	jaathi	""	train	పరసతుల గోష్ఠినుండిన\nపురుషుడు గాంగేయుఁడైన భువి నిందబడు\nన్‌ బరసతి సుశీలయైనను\nబరుసంగతి నున్న నిందపాలగు సుమతి!73	false	["seq"]	["seq"]	104	ీ	ి	shorten	3	14	సుమతి!73	false	3	4	47	|||	["సు","మ","తి"]	pdy-v-00896		
pdy-kandamu-0506	kandamu	jaathi	""	train	పాలసునకైన యాపద\nజాలింబడి తీర్పఁదగదు సర్వజ్ఞునకు\nన్‌ దేలగ్నిఁ బఁడగఁ బట్టిన\nమేలెఱుఁగునె మీటుఁగాక మేదినీ సుమతీ!	false	["seq"]	["seq"]	99	ి	ీ	lengthen	3	11	మేదినీ	false	3	3	41	U|U|	["మే","ది","నీ","సు"]	pdy-v-00897		
pdy-kandamu-0507	kandamu	jaathi	""	train	పిలువని పనులకుఁ బోవుట\nకలయని సతిరతియు రాజుగానని కొలువు\nన్‌ బిలువని పేరంటంబును\nవలవని చెలిమియును జేయవలదుర సుమతీ!	true	[]	[]														pdy-v-00898		
pdy-kandamu-0508	kandamu	jaathi	""	train	పురికిని బ్రాణము కోమటి\nవరికిని బ్రాణంబు నీరు వసుమతి లొన\nన్‌ గరికిని బ్రాణము తొండము\nసిరికిని బ్రాణంబు మగువ సిద్ధము సుమతీ!	false	["seq"]	["corr","seq"]	53	ో	ొ	shorten	1	13	లొన	false	1	4	23	|U|	["లొ","న","న్గ"]	pdy-v-00899		
pdy-kandamu-0510	kandamu	jaathi	""	train	పెట్టిన దినములలోపల\nనట్టడవులకైన వచ్చు నానార్థములు\nన్‌ బెట్టని దినములఁ గనకపు\nగట్టెక్కిన నేమి లేదు గదరా సుమతి!	false	["seq"]	["seq"]	105	ీ	ి	shorten	3	13	సుమతి	true	3	4	46	|||	["సు","మ","తి"]	pdy-v-00900		
pdy-kandamu-0512	kandamu	jaathi	""	train	బంగారు కుదువఁ బెట్టకు\nసంగరమునఁ బాఱిపోకు సరసుఁడవైన\nన్‌ నంగడి వెచ్చము లాడకు\nవెంగలితోఁ జెలిమి వలదు వినురా సుమతి!	false	["seq"]	["seq"]	107	ీ	ి	shorten	3	15	సుమతి	true	3	4	46	|||	["సు","మ","తి"]	pdy-v-00901		
pdy-kandamu-0515	kandamu	jaathi	""	train	మంత్రిగలవాని రాజ్యము\nతంత్రము చెడకుండ నిలచుఁ దఱచుగ ధరలో\nమంత్రివిహీనుని రాజ్యము\nజంత్రపుఁ గీలూడినట్లు జరుగదు సుమతీ!	true	[]	[]														pdy-v-00902		
pdy-kandamu-0518	kandamu	jaathi	""	train	రాపొమ్మని పిలువని యా\nభూపాలునిఁ గొల్వ భుక్తి ముక్తులు గలవే?\nదీపంబు లేని యింటను\nజేపుణికిళ్ళాడినట్లు సిద్ధము సుమతీ!	true	[]	[]														pdy-v-00903		
pdy-kandamu-0519	kandamu	jaathi	""	test	రూపించి పలికి బొంకకు\nప్రాపగు చుట్టంబు నెగ్గు పలుకకు మదిలోఁ\nగోపించు రాజుఁ గొల్వకు\nపాపపు దేశంబు సొరకు పదిలము సుమతి!	false	["seq"]	["seq"]	111	ీ	ి	shorten	3	15	సుమతి	true	3	4	45	|||	["సు","మ","తి"]	pdy-v-00904		
pdy-kandamu-0523	kandamu	jaathi	""	train	వినఁదగు నెవ్వరు సెప్పిన\nవినినంతనె వేగపడక వివరింపఁదగు\nన్‌ గని కల్ల నిజముఁ దెలిసిన\nమనుజుఁడె పో నీతిపరుఁడు మహిలో సుమతీ!	true	[]	[]														pdy-v-00905		
pdy-kandamu-0524	kandamu	jaathi	""	train	వీడెము సేయని నోరును\nజేడెల యధరామృతంబుఁ జెందని నోరు\nన్‌ బాడంగరాని నోరును\nబూడిద కిరవైన పాడు బొందర సుమతీ.	true	[]	[]														pdy-v-00906		
pdy-kandamu-0525	kandamu	jaathi	""	dev	వెలయాలివలనఁ గూరిమి\nగలుగదు మఱిఁ గలిగెనేని కడతేరదుగా\nపలువురు నడిచెడు తేరువునఁ\nబులు మొలవదు మొలిచెనేని బొదలదు సుమతీ!	false	["seq"]	["corr","seq"]	68	ె	ే	lengthen	2	8	తేరువునఁ	false	3	2	46	||U|	["లి","చె","నే","ని"]	pdy-v-00907		
